geneId	geneSymbol	score	humanScore	mouseScore	fishScore	ppiScore	Candidate Matches		
113246	C12orf57	0	0	0	0	0	FALSE		
144608	C12orf60	0	0	0	0	0	FALSE		
144577	C12orf66	0	0	0	0	0	FALSE		
728858	C12orf71	0	0	0	0	0	FALSE		
728568	C12orf73	0	0	0	0	0	FALSE		
338809	C12orf74	0	0	0	0	0	FALSE		
400073	C12orf76	0	0	0	0	0	FALSE		
196415	C12orf77	0	0	0	0	0	FALSE		
55017	C14orf119	0	0	0	0	0	FALSE		
56967	C14orf132	0	0	0	0	0	FALSE		
145195	C14orf144	0	0	0	0	0	FALSE		
283598	C14orf177	0	0	0	0	0	FALSE		
283579	C14orf178	0	0	0	0	0	FALSE		
400258	C14orf180	0	0	0	0	0	FALSE		
122525	C14orf28	0	0	0	0	0	FALSE		
317761	C14orf39	0	0	0	0	0	FALSE		
145858	C15orf32	0	0	0	0	0	FALSE		
100526783	C15orf38-AP3S2	0	0	0	0	0	FALSE		
56905	C15orf39	0	0	0	0	0	FALSE		
123207	C15orf40	0	0	0	0	0	FALSE		
400359	C15orf53	0	0	0	0	0	FALSE		
400360	C15orf54	0	0	0	0	0	FALSE		
644809	C15orf56	0	0	0	0	0	FALSE		
145853	C15orf61	0	0	0	0	0	FALSE		
643338	C15orf62	0	0	0	0	0	FALSE		
145788	C15orf65	0	0	0	0	0	FALSE		
123775	C16orf46	0	0	0	0	0	FALSE		
388289	C16orf47	0	0	0	0	0	FALSE		
283897	C16orf54	0	0	0	0	0	FALSE		
64755	C16orf58	0	0	0	0	0	FALSE		
146562	C16orf71	0	0	0	0	0	FALSE		
29035	C16orf72	0	0	0	0	0	FALSE		
123970	C16orf78	0	0	0	0	0	FALSE		
388284	C16orf86	0	0	0	0	0	FALSE		
388272	C16orf87	0	0	0	0	0	FALSE		
146556	C16orf89	0	0	0	0	0	FALSE		
646174	C16orf90	0	0	0	0	0	FALSE		
283951	C16orf91	0	0	0	0	0	FALSE		
146378	C16orf92	0	0	0	0	0	FALSE		
100506581	C16orf95	0	0	0	0	0	FALSE		
342346	C16orf96	0	0	0	0	0	FALSE		
388276	C16orf97	0	0	0	0	0	FALSE		
388327	C17orf100	0	0	0	0	0	FALSE		
400591	C17orf102	0	0	0	0	0	FALSE		
100130311	C17orf107	0	0	0	0	0	FALSE		
100506650	C17orf112	0	0	0	0	0	FALSE		
284083	C17orf47	0	0	0	0	0	FALSE		
146853	C17orf50	0	0	0	0	0	FALSE		
78995	C17orf53	0	0	0	0	0	FALSE		
284018	C17orf58	0	0	0	0	0	FALSE		
339210	C17orf67	0	0	0	0	0	FALSE		
64149	C17orf75	0	0	0	0	0	FALSE		
146723	C17orf77	0	0	0	0	0	FALSE		
284099	C17orf78	0	0	0	0	0	FALSE		
55028	C17orf80	0	0	0	0	0	FALSE		
400566	C17orf97	0	0	0	0	0	FALSE		
388381	C17orf98	0	0	0	0	0	FALSE		
100141515	C17orf99	0	0	0	0	0	FALSE		
83608	C18orf21	0	0	0	0	0	FALSE		
497661	C18orf32	0	0	0	0	0	FALSE		
644041	C18orf63	0	0	0	0	0	FALSE		
83636	C19orf12	0	0	0	0	0	FALSE		
147685	C19orf18	0	0	0	0	0	FALSE		
55009	C19orf24	0	0	0	0	0	FALSE		
255809	C19orf38	0	0	0	0	0	FALSE		
84167	C19orf44	0	0	0	0	0	FALSE		
126526	C19orf47	0	0	0	0	0	FALSE		
28974	C19orf53	0	0	0	0	0	FALSE		
284325	C19orf54	0	0	0	0	0	FALSE		
79173	C19orf57	0	0	0	0	0	FALSE		
55337	C19orf66	0	0	0	0	0	FALSE		
646457	C19orf67	0	0	0	0	0	FALSE		
125988	C19orf70	0	0	0	0	0	FALSE		
100128569	C19orf71	0	0	0	0	0	FALSE		
55150	C19orf73	0	0	0	0	0	FALSE		
342918	C19orf81	0	0	0	0	0	FALSE		
147646	C19orf84	0	0	0	0	0	FALSE		
554049	C1DP1	0	0	0	0	0	FALSE		
642538	C1DP2	0	0	0	0	0	FALSE		
642521	C1DP3	0	0	0	0	0	FALSE		
727879	C1DP4	0	0	0	0	0	FALSE		
106481729	C1DP5	0	0	0	0	0	FALSE		
728819	C1GALT1C1L	0	0	0	0	0	FALSE		
729409	C1GALT1P1	0	0	0	0	0	FALSE		
100128603	C1GALT1P2	0	0	0	0	0	FALSE		
106481730	C1GALT1P3	0	0	0	0	0	FALSE		
54098	C1QBPP1	0	0	0	0	0	FALSE		
100422299	C1QBPP2	0	0	0	0	0	FALSE		
10882	C1QL1	0	0	0	0	0	FALSE		
106480353	C1QL1P1	0	0	0	0	0	FALSE		
165257	C1QL2	0	0	0	0	0	FALSE		
100507410	C1QTNF1-AS1	0	0	0	0	0	FALSE		
114898	C1QTNF2	0	0	0	0	0	FALSE		
100534612	C1QTNF3-AMACR	0	0	0	0	0	FALSE		
114900	C1QTNF4	0	0	0	0	0	FALSE		
114905	C1QTNF7	0	0	0	0	0	FALSE		
390664	C1QTNF8	0	0	0	0	0	FALSE		
387911	C1QTNF9B	0	0	0	0	0	FALSE		
715	C1R	0	0	0	0	0	FALSE		
716	C1S	0	0	0	0	0	FALSE		
200159	C1orf100	0	0	0	0	0	FALSE		
92346	C1orf105	0	0	0	0	0	FALSE		
54955	C1orf109	0	0	0	0	0	FALSE		
79762	C1orf115	0	0	0	0	0	FALSE		
127687	C1orf122	0	0	0	0	0	FALSE		
128061	C1orf131	0	0	0	0	0	FALSE		
574037	C1orf134	0	0	0	0	0	FALSE		
388667	C1orf137	0	0	0	0	0	FALSE		
400757	C1orf141	0	0	0	0	0	FALSE		
440714	C1orf143	0	0	0	0	0	FALSE		
388649	C1orf146	0	0	0	0	0	FALSE		
574431	C1orf147	0	0	0	0	0	FALSE		
93190	C1orf158	0	0	0	0	0	FALSE		
54991	C1orf159	0	0	0	0	0	FALSE		
128346	C1orf162	0	0	0	0	0	FALSE		
284498	C1orf167	0	0	0	0	0	FALSE		
339448	C1orf174	0	0	0	0	0	FALSE		
284546	C1orf185	0	0	0	0	0	FALSE		
388701	C1orf189	0	0	0	0	0	FALSE		
127003	C1orf194	0	0	0	0	0	FALSE		
727684	C1orf195	0	0	0	0	0	FALSE		
84886	C1orf198	0	0	0	0	0	FALSE		
81563	C1orf21	0	0	0	0	0	FALSE		
149466	C1orf210	0	0	0	0	0	FALSE		
400798	C1orf220	0	0	0	0	0	FALSE		
400793	C1orf226	0	0	0	0	0	FALSE		
388759	C1orf229	0	0	0	0	0	FALSE		
25912	C1orf43	0	0	0	0	0	FALSE		
148423	C1orf52	0	0	0	0	0	FALSE		
388722	C1orf53	0	0	0	0	0	FALSE		
79630	C1orf54	0	0	0	0	0	FALSE		
54964	C1orf56	0	0	0	0	0	FALSE		
100129271	C1orf68	0	0	0	0	0	FALSE		
148304	C1orf74	0	0	0	0	0	FALSE		
127795	C1orf87	0	0	0	0	0	FALSE		
84970	C1orf94	0	0	0	0	0	FALSE		
717	C2	0	0	0	0	0	FALSE		
128653	C20orf141	0	0	0	0	0	FALSE		
128864	C20orf144	0	0	0	0	0	FALSE		
140873	C20orf173	0	0	0	0	0	FALSE		
728434	C20orf187	0	0	0	0	0	FALSE		
25943	C20orf194	0	0	0	0	0	FALSE		
284756	C20orf197	0	0	0	0	0	FALSE		
400831	C20orf202	0	0	0	0	0	FALSE		
54976	C20orf27	0	0	0	0	0	FALSE		
100128496	C20orf78	0	0	0	0	0	FALSE		
128602	C20orf85	0	0	0	0	0	FALSE		
140680	C20orf96	0	0	0	0	0	FALSE		
54058	C21orf58	0	0	0	0	0	FALSE		
56245	C21orf62	0	0	0	0	0	FALSE		
54067	C21orf62-AS1	0	0	0	0	0	FALSE		
54149	C21orf91	0	0	0	0	0	FALSE		
150248	C22orf15	0	0	0	0	0	FALSE		
84645	C22orf23	0	0	0	0	0	FALSE		
25775	C22orf24	0	0	0	0	0	FALSE		
25770	C22orf31	0	0	0	0	0	FALSE		
348645	C22orf34	0	0	0	0	0	FALSE		
128977	C22orf39	0	0	0	0	0	FALSE		
79640	C22orf46	0	0	0	0	0	FALSE		
25966	C2CD2	0	0	0	0	0	FALSE		
9854	C2CD2L	0	0	0	0	0	FALSE		
26005	C2CD3	0	0	0	0	0	FALSE		
145741	C2CD4A	0	0	0	0	0	FALSE		
126567	C2CD4C	0	0	0	0	0	FALSE		
100191040	C2CD4D	0	0	0	0	0	FALSE		
151254	C2CD6	0	0	0	0	0	FALSE		
150590	C2orf15	0	0	0	0	0	FALSE		
84226	C2orf16	0	0	0	0	0	FALSE		
29798	C2orf27A	0	0	0	0	0	FALSE		
100131855	C2orf27AP2	0	0	0	0	0	FALSE		
100420784	C2orf27AP3	0	0	0	0	0	FALSE		
408029	C2orf27B	0	0	0	0	0	FALSE		
54980	C2orf42	0	0	0	0	0	FALSE		
348738	C2orf48	0	0	0	0	0	FALSE		
130813	C2orf50	0	0	0	0	0	FALSE		
401027	C2orf66	0	0	0	0	0	FALSE		
388969	C2orf68	0	0	0	0	0	FALSE		
727964	C2orf69P1	0	0	0	0	0	FALSE		
642614	C2orf69P2	0	0	0	0	0	FALSE		
100131279	C2orf69P3	0	0	0	0	0	FALSE		
100420859	C2orf69P4	0	0	0	0	0	FALSE		
339778	C2orf70	0	0	0	0	0	FALSE		
257407	C2orf72	0	0	0	0	0	FALSE		
339804	C2orf74	0	0	0	0	0	FALSE		
130355	C2orf76	0	0	0	0	0	FALSE		
388960	C2orf78	0	0	0	0	0	FALSE		
388963	C2orf81	0	0	0	0	0	FALSE		
56918	C2orf83	0	0	0	0	0	FALSE		
84281	C2orf88	0	0	0	0	0	FALSE		
400950	C2orf91	0	0	0	0	0	FALSE		
388503	C3P1	0	0	0	0	0	FALSE		
57415	C3orf14	0	0	0	0	0	FALSE		
51161	C3orf18	0	0	0	0	0	FALSE		
84077	C3orf20	0	0	0	0	0	FALSE		
152065	C3orf22	0	0	0	0	0	FALSE		
285315	C3orf33	0	0	0	0	0	FALSE		
80111	C3orf36	0	0	0	0	0	FALSE		
285237	C3orf38	0	0	0	0	0	FALSE		
132200	C3orf49	0	0	0	0	0	FALSE		
79669	C3orf52	0	0	0	0	0	FALSE		
285311	C3orf56	0	0	0	0	0	FALSE		
375341	C3orf62	0	0	0	0	0	FALSE		
200844	C3orf67	0	0	0	0	0	FALSE		
285382	C3orf70	0	0	0	0	0	FALSE		
152118	C3orf79	0	0	0	0	0	FALSE		
401097	C3orf80	0	0	0	0	0	FALSE		
646498	C3orf84	0	0	0	0	0	FALSE		
727859	C4BPAP1	0	0	0	0	0	FALSE		
724	C4BPAP2	0	0	0	0	0	FALSE		
55286	C4orf19	0	0	0	0	0	FALSE		
401152	C4orf3	0	0	0	0	0	FALSE		
132321	C4orf33	0	0	0	0	0	FALSE		
132989	C4orf36	0	0	0	0	0	FALSE		
152940	C4orf45	0	0	0	0	0	FALSE		
201725	C4orf46	0	0	0	0	0	FALSE		
441054	C4orf47	0	0	0	0	0	FALSE		
401115	C4orf48	0	0	0	0	0	FALSE		
389197	C4orf50	0	0	0	0	0	FALSE		
646603	C4orf51	0	0	0	0	0	FALSE		
285556	C4orf54	0	0	0	0	0	FALSE		
56951	C5orf15	0	0	0	0	0	FALSE		
439936	C5orf17	0	0	0	0	0	FALSE		
55322	C5orf22	0	0	0	0	0	FALSE		
134553	C5orf24	0	0	0	0	0	FALSE		
90355	C5orf30	0	0	0	0	0	FALSE		
375444	C5orf34	0	0	0	0	0	FALSE		
389336	C5orf46	0	0	0	0	0	FALSE		
133491	C5orf47	0	0	0	0	0	FALSE		
134121	C5orf49	0	0	0	0	0	FALSE		
285636	C5orf51	0	0	0	0	0	FALSE		
100190949	C5orf52	0	0	0	0	0	FALSE		
441108	C5orf56	0	0	0	0	0	FALSE		
133874	C5orf58	0	0	0	0	0	FALSE		
285679	C5orf60	0	0	0	0	0	FALSE		
401207	C5orf63	0	0	0	0	0	FALSE		
285668	C5orf64	0	0	0	0	0	FALSE		
100996485	C5orf66	0	0	0	0	0	FALSE		
101928448	C5orf67	0	0	0	0	0	FALSE		
64771	C6orf106	0	0	0	0	0	FALSE		
168090	C6orf118	0	0	0	0	0	FALSE		
387263	C6orf120	0	0	0	0	0	FALSE		
647024	C6orf132	0	0	0	0	0	FALSE		
221545	C6orf136	0	0	0	0	0	FALSE		
135398	C6orf141	0	0	0	0	0	FALSE		
29113	C6orf15	0	0	0	0	0	FALSE		
206412	C6orf163	0	0	0	0	0	FALSE		
404220	C6orf201	0	0	0	0	0	FALSE		
51250	C6orf203	0	0	0	0	0	FALSE		
389384	C6orf222	0	0	0	0	0	FALSE		
221416	C6orf223	0	0	0	0	0	FALSE		
441150	C6orf226	0	0	0	0	0	FALSE		
57827	C6orf47	0	0	0	0	0	FALSE		
50854	C6orf48	0	0	0	0	0	FALSE		
347744	C6orf52	0	0	0	0	0	FALSE		
352999	C6orf58	0	0	0	0	0	FALSE		
81688	C6orf62	0	0	0	0	0	FALSE		
221477	C6orf89	0	0	0	0	0	FALSE		
100130967	C6orf99	0	0	0	0	0	FALSE		
79020	C7orf25	0	0	0	0	0	FALSE		
136895	C7orf31	0	0	0	0	0	FALSE		
202865	C7orf33	0	0	0	0	0	FALSE		
55262	C7orf43	0	0	0	0	0	FALSE		
100996928	C7orf55-LUC7L2	0	0	0	0	0	FALSE		
136288	C7orf57	0	0	0	0	0	FALSE		
402573	C7orf61	0	0	0	0	0	FALSE		
401335	C7orf65	0	0	0	0	0	FALSE		
154907	C7orf66	0	0	0	0	0	FALSE		
80099	C7orf69	0	0	0	0	0	FALSE		
285941	C7orf71	0	0	0	0	0	FALSE		
100507249	C8orf17	0	0	0	0	0	FALSE		
286122	C8orf31	0	0	0	0	0	FALSE		
65265	C8orf33	0	0	0	0	0	FALSE		
116328	C8orf34	0	0	0	0	0	FALSE		
286189	C8orf34-AS1	0	0	0	0	0	FALSE		
56260	C8orf44	0	0	0	0	0	FALSE		
100533105	C8orf44-SGK3	0	0	0	0	0	FALSE		
157773	C8orf48	0	0	0	0	0	FALSE		
606553	C8orf49	0	0	0	0	0	FALSE		
541565	C8orf58	0	0	0	0	0	FALSE		
401466	C8orf59	0	0	0	0	0	FALSE		
106481719	C8orf59P1	0	0	0	0	0	FALSE		
106480687	C8orf59P2	0	0	0	0	0	FALSE		
203076	C8orf74	0	0	0	0	0	FALSE		
84933	C8orf76	0	0	0	0	0	FALSE		
414919	C8orf82	0	0	0	0	0	FALSE		
389649	C8orf86	0	0	0	0	0	FALSE		
389676	C8orf87	0	0	0	0	0	FALSE		
100127983	C8orf88	0	0	0	0	0	FALSE		
138162	C9orf116	0	0	0	0	0	FALSE		
445577	C9orf129	0	0	0	0	0	FALSE		
138724	C9orf131	0	0	0	0	0	FALSE		
138255	C9orf135	0	0	0	0	0	FALSE		
401563	C9orf139	0	0	0	0	0	FALSE		
100133204	C9orf147	0	0	0	0	0	FALSE		
401546	C9orf152	0	0	0	0	0	FALSE		
389766	C9orf153	0	0	0	0	0	FALSE		
79095	C9orf16	0	0	0	0	0	FALSE		
158055	C9orf163	0	0	0	0	0	FALSE		
401535	C9orf170	0	0	0	0	0	FALSE		
84909	C9orf3	0	0	0	0	0	FALSE		
55071	C9orf40	0	0	0	0	0	FALSE		
257169	C9orf43	0	0	0	0	0	FALSE		
286223	C9orf47	0	0	0	0	0	FALSE		
375759	C9orf50	0	0	0	0	0	FALSE		
138240	C9orf57	0	0	0	0	0	FALSE		
157927	C9orf62	0	0	0	0	0	FALSE		
84267	C9orf64	0	0	0	0	0	FALSE		
157983	C9orf66	0	0	0	0	0	FALSE		
138241	C9orf85	0	0	0	0	0	FALSE		
100129385	C9orf92	0	0	0	0	0	FALSE		
770	CA11	0	0	0	0	0	FALSE		
771	CA12	0	0	0	0	0	FALSE		
377677	CA13	0	0	0	0	0	FALSE		
23632	CA14	0	0	0	0	0	FALSE		
100996435	CA15P1	0	0	0	0	0	FALSE		
440795	CA15P2	0	0	0	0	0	FALSE		
764	CA5AP1	0	0	0	0	0	FALSE		
11238	CA5B	0	0	0	0	0	FALSE		
340591	CA5BP1	0	0	0	0	0	FALSE		
79886	CAAP1	0	0	0	0	0	FALSE		
106481732	CAB39P1	0	0	0	0	0	FALSE		
85438	CABS1	0	0	0	0	0	FALSE		
266954	CABYRP1	0	0	0	0	0	FALSE		
11094	CACFD1	0	0	0	0	0	FALSE		
57685	CACHD1	0	0	0	0	0	FALSE		
8911	CACNA1I	0	0	0	0	0	FALSE		
100420043	CACYBPP1	0	0	0	0	0	FALSE		
644877	CACYBPP2	0	0	0	0	0	FALSE		
106480809	CACYBPP3	0	0	0	0	0	FALSE		
199731	CADM4	0	0	0	0	0	FALSE		
798	CALCP	0	0	0	0	0	FALSE		
51063	CALHM2	0	0	0	0	0	FALSE		
119395	CALHM3	0	0	0	0	0	FALSE		
254228	CALHM5	0	0	0	0	0	FALSE		
441168	CALHM6	0	0	0	0	0	FALSE		
802	CALM1P1	0	0	0	0	0	FALSE		
804	CALM1P2	0	0	0	0	0	FALSE		
100128390	CALM2P1	0	0	0	0	0	FALSE		
806	CALM2P2	0	0	0	0	0	FALSE		
807	CALM2P3	0	0	0	0	0	FALSE		
643193	CALM2P4	0	0	0	0	0	FALSE		
808	CALM3	0	0	0	0	0	FALSE		
441884	CALR4P	0	0	0	0	0	FALSE		
55450	CAMK2N1	0	0	0	0	0	FALSE		
10645	CAMKK2	0	0	0	0	0	FALSE		
79012	CAMKV	0	0	0	0	0	FALSE		
157922	CAMSAP1	0	0	0	0	0	FALSE		
23271	CAMSAP2	0	0	0	0	0	FALSE		
55832	CAND1	0	0	0	0	0	FALSE		
399748	CAP1P2	0	0	0	0	0	FALSE		
353163	CAP2P1	0	0	0	0	0	FALSE		
11132	CAPN10	0	0	0	0	0	FALSE		
388743	CAPN8	0	0	0	0	0	FALSE		
391053	CAPNS1P1	0	0	0	0	0	FALSE		
65981	CAPRIN2	0	0	0	0	0	FALSE		
828	CAPS	0	0	0	0	0	FALSE		
84698	CAPS2	0	0	0	0	0	FALSE		
133690	CAPSL	0	0	0	0	0	FALSE		
440068	CARD17	0	0	0	0	0	FALSE		
100130873	CARM1P1	0	0	0	0	0	FALSE		
146206	CARMIL2	0	0	0	0	0	FALSE		
90668	CARMIL3	0	0	0	0	0	FALSE		
138199	CARNMT1	0	0	0	0	0	FALSE		
100420042	CARSP1	0	0	0	0	0	FALSE		
106481707	CARSP2	0	0	0	0	0	FALSE		
399726	CASC10	0	0	0	0	0	FALSE		
113201	CASC4	0	0	0	0	0	FALSE		
100420689	CASC4P1	0	0	0	0	0	FALSE		
8573	CASK	0	0	0	0	0	FALSE		
57513	CASKIN2	0	0	0	0	0	FALSE		
10029	CASKP1	0	0	0	0	0	FALSE		
197350	CASP16P	0	0	0	0	0	FALSE		
643733	CASP17P	0	0	0	0	0	FALSE		
100874457	CASP1P1	0	0	0	0	0	FALSE		
440067	CASP1P2	0	0	0	0	0	FALSE		
100131616	CASP3P1	0	0	0	0	0	FALSE		
838	CASP5	0	0	0	0	0	FALSE		
57091	CASS4	0	0	0	0	0	FALSE		
652968	CASTOR1	0	0	0	0	0	FALSE		
352954	CASTOR3	0	0	0	0	0	FALSE		
375307	CATIP	0	0	0	0	0	FALSE		
440278	CATSPER2P1	0	0	0	0	0	FALSE		
257044	CATSPERE	0	0	0	0	0	FALSE		
25858	CATSPERZ	0	0	0	0	0	FALSE		
255057	CBARP	0	0	0	0	0	FALSE		
863	CBFA2T3	0	0	0	0	0	FALSE		
158506	CBLL2	0	0	0	0	0	FALSE		
147381	CBLN2	0	0	0	0	0	FALSE		
55871	CBWD1	0	0	0	0	0	FALSE		
445571	CBWD3	0	0	0	0	0	FALSE		
653510	CBWD4P	0	0	0	0	0	FALSE		
220869	CBWD5	0	0	0	0	0	FALSE		
644019	CBWD6	0	0	0	0	0	FALSE		
645251	CBX1P1	0	0	0	0	0	FALSE		
100147811	CBX1P2	0	0	0	0	0	FALSE		
100128723	CBX1P3	0	0	0	0	0	FALSE		
100130461	CBX1P4	0	0	0	0	0	FALSE		
100133259	CBX1P5	0	0	0	0	0	FALSE		
159770	CBX3P1	0	0	0	0	0	FALSE		
645158	CBX3P2	0	0	0	0	0	FALSE		
100421861	CBX3P3	0	0	0	0	0	FALSE		
100873792	CBX3P4	0	0	0	0	0	FALSE		
100421943	CBX3P5	0	0	0	0	0	FALSE		
642721	CBX3P6	0	0	0	0	0	FALSE		
100421975	CBX3P7	0	0	0	0	0	FALSE		
100286965	CBX3P8	0	0	0	0	0	FALSE		
644101	CBX3P9	0	0	0	0	0	FALSE		
100151661	CBX5P1	0	0	0	0	0	FALSE		
646019	CBY3	0	0	0	0	0	FALSE		
387707	CC2D2B	0	0	0	0	0	FALSE		
55749	CCAR1	0	0	0	0	0	FALSE		
57805	CCAR2	0	0	0	0	0	FALSE		
147372	CCBE1	0	0	0	0	0	FALSE		
79839	CCDC102B	0	0	0	0	0	FALSE		
388389	CCDC103	0	0	0	0	0	FALSE		
126402	CCDC105	0	0	0	0	0	FALSE		
29903	CCDC106	0	0	0	0	0	FALSE		
203260	CCDC107	0	0	0	0	0	FALSE		
256309	CCDC110	0	0	0	0	0	FALSE		
153733	CCDC112	0	0	0	0	0	FALSE		
84317	CCDC115	0	0	0	0	0	FALSE		
150275	CCDC117	0	0	0	0	0	FALSE		
100129040	CCDC11P1	0	0	0	0	0	FALSE		
90060	CCDC120	0	0	0	0	0	FALSE		
79635	CCDC121	0	0	0	0	0	FALSE		
160857	CCDC122	0	0	0	0	0	FALSE		
202243	CCDC125	0	0	0	0	0	FALSE		
90693	CCDC126	0	0	0	0	0	FALSE		
133957	CCDC127	0	0	0	0	0	FALSE		
339230	CCDC137	0	0	0	0	0	FALSE		
165055	CCDC138	0	0	0	0	0	FALSE		
64770	CCDC14	0	0	0	0	0	FALSE		
151278	CCDC140	0	0	0	0	0	FALSE		
84865	CCDC142	0	0	0	0	0	FALSE		
9720	CCDC144A	0	0	0	0	0	FALSE		
284047	CCDC144B	0	0	0	0	0	FALSE		
348254	CCDC144CP	0	0	0	0	0	FALSE		
57639	CCDC146	0	0	0	0	0	FALSE		
130940	CCDC148	0	0	0	0	0	FALSE		
91050	CCDC149	0	0	0	0	0	FALSE		
80071	CCDC15	0	0	0	0	0	FALSE		
284992	CCDC150	0	0	0	0	0	FALSE		
100420678	CCDC150P1	0	0	0	0	0	FALSE		
100129792	CCDC152	0	0	0	0	0	FALSE		
283152	CCDC153	0	0	0	0	0	FALSE		
645811	CCDC154	0	0	0	0	0	FALSE		
550631	CCDC157	0	0	0	0	0	FALSE		
339965	CCDC158	0	0	0	0	0	FALSE		
126075	CCDC159	0	0	0	0	0	FALSE		
347475	CCDC160	0	0	0	0	0	FALSE		
221262	CCDC162P	0	0	0	0	0	FALSE		
100130274	CCDC166	0	0	0	0	0	FALSE		
154467	CCDC167	0	0	0	0	0	FALSE		
643677	CCDC168	0	0	0	0	0	FALSE		
728591	CCDC169	0	0	0	0	0	FALSE		
100526761	CCDC169-SOHLH2	0	0	0	0	0	FALSE		
149483	CCDC17	0	0	0	0	0	FALSE		
80129	CCDC170	0	0	0	0	0	FALSE		
203238	CCDC171	0	0	0	0	0	FALSE		
129881	CCDC173	0	0	0	0	0	FALSE		
729665	CCDC175	0	0	0	0	0	FALSE		
56936	CCDC177	0	0	0	0	0	FALSE		
374864	CCDC178	0	0	0	0	0	FALSE		
100500938	CCDC179	0	0	0	0	0	FALSE		
343099	CCDC18	0	0	0	0	0	FALSE		
57821	CCDC181	0	0	0	0	0	FALSE		
101927581	CCDC182	0	0	0	0	0	FALSE		
387856	CCDC184	0	0	0	0	0	FALSE		
164127	CCDC185	0	0	0	0	0	FALSE		
55088	CCDC186	0	0	0	0	0	FALSE		
388849	CCDC188	0	0	0	0	0	FALSE		
90835	CCDC189	0	0	0	0	0	FALSE		
339512	CCDC190	0	0	0	0	0	FALSE		
149473	CCDC24	0	0	0	0	0	FALSE		
55246	CCDC25	0	0	0	0	0	FALSE		
148870	CCDC27	0	0	0	0	0	FALSE		
25901	CCDC28A	0	0	0	0	0	FALSE		
83643	CCDC3	0	0	0	0	0	FALSE		
728621	CCDC30	0	0	0	0	0	FALSE		
90416	CCDC32	0	0	0	0	0	FALSE		
80125	CCDC33	0	0	0	0	0	FALSE		
100288584	CCDC34P1	0	0	0	0	0	FALSE		
339834	CCDC36	0	0	0	0	0	FALSE		
79714	CCDC51	0	0	0	0	0	FALSE		
284001	CCDC57	0	0	0	0	0	FALSE		
131076	CCDC58	0	0	0	0	0	FALSE		
645859	CCDC58P1	0	0	0	0	0	FALSE		
100287708	CCDC58P2	0	0	0	0	0	FALSE		
732448	CCDC58P3	0	0	0	0	0	FALSE		
100420588	CCDC58P5	0	0	0	0	0	FALSE		
160777	CCDC60	0	0	0	0	0	FALSE		
729440	CCDC61	0	0	0	0	0	FALSE		
84660	CCDC62	0	0	0	0	0	FALSE		
285331	CCDC66	0	0	0	0	0	FALSE		
80323	CCDC68	0	0	0	0	0	FALSE		
26112	CCDC69	0	0	0	0	0	FALSE		
79741	CCDC7	0	0	0	0	0	FALSE		
83446	CCDC70	0	0	0	0	0	FALSE		
64925	CCDC71	0	0	0	0	0	FALSE		
168455	CCDC71L	0	0	0	0	0	FALSE		
90557	CCDC74A	0	0	0	0	0	FALSE		
91409	CCDC74B	0	0	0	0	0	FALSE		
100996538	CCDC74BP1	0	0	0	0	0	FALSE		
344709	CCDC75P1	0	0	0	0	0	FALSE		
84318	CCDC77	0	0	0	0	0	FALSE		
124093	CCDC78	0	0	0	0	0	FALSE		
60494	CCDC81	0	0	0	0	0	FALSE		
79780	CCDC82	0	0	0	0	0	FALSE		
220047	CCDC83	0	0	0	0	0	FALSE		
338657	CCDC84	0	0	0	0	0	FALSE		
220388	CCDC89	0	0	0	0	0	FALSE		
60492	CCDC90B	0	0	0	0	0	FALSE		
55297	CCDC91	0	0	0	0	0	FALSE		
80212	CCDC92	0	0	0	0	0	FALSE		
101928991	CCDC92B	0	0	0	0	0	FALSE		
54520	CCDC93	0	0	0	0	0	FALSE		
257236	CCDC96	0	0	0	0	0	FALSE		
388115	CCDC9B	0	0	0	0	0	FALSE		
196477	CCER1	0	0	0	0	0	FALSE		
643669	CCER2	0	0	0	0	0	FALSE		
881	CCIN	0	0	0	0	0	FALSE		
348249	CCL15-CCL14	0	0	0	0	0	FALSE		
6369	CCL24	0	0	0	0	0	FALSE		
10344	CCL26	0	0	0	0	0	FALSE		
388372	CCL4L1	0	0	0	0	0	FALSE		
9560	CCL4L2	0	0	0	0	0	FALSE		
140706	CCM2L	0	0	0	0	0	FALSE		
8838	CCN6	0	0	0	0	0	FALSE		
728887	CCNB1IP1P1	0	0	0	0	0	FALSE		
100505892	CCNB1IP1P2	0	0	0	0	0	FALSE		
100128456	CCNB1IP1P3	0	0	0	0	0	FALSE		
100132073	CCNB2P1	0	0	0	0	0	FALSE		
100131678	CCNB3P1	0	0	0	0	0	FALSE		
895	CCND2P1	0	0	0	0	0	FALSE		
897	CCND3P1	0	0	0	0	0	FALSE		
106480307	CCND3P2	0	0	0	0	0	FALSE		
23582	CCNDBP1	0	0	0	0	0	FALSE		
100130820	CCNG1P1	0	0	0	0	0	FALSE		
100128681	CCNG2P1	0	0	0	0	0	FALSE		
100128118	CCNHP1	0	0	0	0	0	FALSE		
54619	CCNJ	0	0	0	0	0	FALSE		
79616	CCNJL	0	0	0	0	0	FALSE		
100128459	CCNJP1	0	0	0	0	0	FALSE		
100418724	CCNJP2	0	0	0	0	0	FALSE		
81669	CCNL2	0	0	0	0	0	FALSE		
100418743	CCNL2P1	0	0	0	0	0	FALSE		
339521	CCNQP1	0	0	0	0	0	FALSE		
