Gene,O_GlcNAc_Score
TPM1,5.69267673669403
A2MG,5.00078337653096
TUTLB,4.21758895986899
USP9X,0.256505292994757
HYOU1,24.6906506651214
RINT1,5.53076402690684
ZN155,4.63951990428558
DOCK7,7.13985201633019
VWA8,0.256505292994757
PRS41,4.03266271462294
AT1A2,4.03266271462294
PABP2,0.256505292994757
APC1,7.3313186217895
PRS7,16.8161455659954
TF2LX,5.44897155748371
RS4X,16.0189148150645
PPM1E,2.7583732876265
XIAP,9.23331170696057
FLIP1,7.43708576739468
RO52,12.1783813579847
CDV3,6.61054557710782
ZAP70,8.28847045256189
NUD11,2.7583732876265
SAMD9,0.256505292994757
RIPK3,7.92068050430458
Z280C,3.87952259676307
CPNE9,6.66157939344727
SYQ,6.43425038158363
RAB1A,5.88588734801457
NMDE1,4.21758895986899
DSG1,8.23031068631951
OSBP2,0.256505292994757
Z280B,5.44897155748371
MRT4,10.487574696812
ITA5,3.71689842613573
RM19,3.52350339092158
UBFD1,1.81556051557612
POC5,4.03266271462294
SPTN1,14.823787927181
HLAC,2.28502020784546
CLAT,6.66157939344727
CEND,5.09575508944034
MMTA2,1.81556051557612
TMM81,4.03266271462294
SNAPN,2.7583732876265
CSPG2,5.56959556495189
CSKI1,6.49461740004547
AGRL2,2.7583732876265
ROBO1,4.03266271462294
CAR11,4.63951990428558
UBP24,1.81556051557612
RBGP1,2.7583732876265
HEAT6,2.7583732876265
DESP,13.4165824163924
TINAL,5.69267673669403
EPHB3,4.03266271462294
PPR3F,5.09575508944034
DPYL4,5.44897155748371
STK11,6.8248835896523
CADH5,5.96122387543085
CSN4,0.256505292994757
TBB4A,17.8881694839547
EGR2,4.03266271462294
NFAT5,2.7583732876265
IF2B1,5.01096927140791
RLA2,41.9159583556403
RAB3A,6.01492277681591
DEN2C,6.66157939344727
GGA2,8.99614098997604
ACPM,0.256505292994757
CO9,5.88588734801457
VP37B,2.7583732876265
AL1A1,18.6709820840693
PAWR,10.0395461875513
SVEP1,5.09575508944034
PSMD5,0.256505292994757
KMT2D,11.2238402225897
NUP93,17.7631678515278
SYNC,11.8713710115597
N4BP1,9.87183361750675
SRGP2,2.7583732876265
SF3B1,7.25883119829662
PRPS2,2.30060221988461
KHDR1,23.4110431777294
STF1,5.19708064370721
R3HC1,2.7583732876265
THA11,4.03266271462294
BAIP2,5.44897155748371
WBP4,5.83866385987412
CPSF7,3.22878257708351
EMX2,5.69267673669403
MET2B,1.81556051557612
ESR1,6.44840546663921
I2BP2,8.4297499276948
RS16,19.466259097748
LARGN,5.44897155748371
WNK4,5.00078337653096
TRFE,11.7710139518045
NDUAB,0.256505292994757
P,8.71094763151787
SARNP,4.63951990428558
EVPL,6.53266240128718
RAD18,5.77664418245035
SUN2,5.42507002464557
VIP1,4.21758895986899
SAFB1,7.34690063382865
WRN,5.77664418245035
GLMN,2.7583732876265
CCD25,4.70730153996309
DUSTY,5.44897155748371
DMXL1,4.03266271462294
ULK1,10.9265669848158
NUDT5,0.256505292994757
FCL,0.256505292994757
NEK7,4.03266271462294
FUMH,7.25828893196798
UBE2Z,0.256505292994757
AT131,4.03266271462294
PPM1G,8.83197827766306
CF298,0.256505292994757
RPR1B,0.256505292994757
PIMRE,4.21758895986899
TCPG,15.5988587442986
ANM5,7.34690063382865
CP110,5.09575508944034
SPT33,5.09575508944034
GTR1,7.30609548403718
GGA1,2.7583732876265
VPS4A,2.7583732876265
BAZ2B,6.98085058223993
ARHG2,2.91106182766426
ABCF2,0.256505292994757
OX1R,4.03266271462294
CK054,4.03266271462294
RIPK2,1.81556051557612
F117B,6.6548103120217
PRS6A,3.87952259676307
FBW10,5.95485372580931
MUCEN,5.44897155748371
AF10,19.1944937751899
HNRH3,3.90707449709425
SYUG,11.1305582127848
NCAN,5.09575508944034
CD15L,5.53076402690684
PODXL,4.5577083887312
KYNU,0.256505292994757
RA54B,5.88588734801457
SYNRG,6.6548103120217
Z518A,4.21758895986899
CKAP4,7.18613822832425
CMKMT,4.03266271462294
UBL7,5.44897155748371
NOL11,2.7583732876265
SHOC2,4.21758895986899
IF1AX,0.256505292994757
CCNG2,5.88588734801457
TPH2,4.21758895986899
SBP1,5.70778557875813
TRXR2,0.256505292994757
NIT1,2.7583732876265
PDS5A,4.79915304385892
DSC3,5.70106058448985
UBA1,25.03000504458
Q71E78,5.00078337653096
GANP,6.22782554203238
ACSL1,0.256505292994757
PRP8,16.1588881311934
TTC4,0.256505292994757
RT02,0.256505292994757
S39A8,0.256505292994757
OPA1,0.256505292994757
RS14,23.9865792780015
SUMF2,1.18152712808834
RBM27,4.63951990428558
CCD97,2.7583732876265
RM22,0.256505292994757
BPNT1,1.81556051557612
CMC1,0.256505292994757
XCL1,5.69267673669403
SRRM2,28.6615281245651
G3P,51.9347414580173
CHD8,5.44065203668472
STA5B,0.256505292994757
HCFC1,76.3947997751995
MON2,2.7583732876265
RHG25,8.28847045256189
OPTN,5.53076402690684
ERG,5.44897155748371
NPC1,2.30060221988461
POTEE,5.28969760679646
ST3L4,4.21758895986899
GIT1,5.09575508944034
NNMT,0.256505292994757
IF4A3,17.7929066891644
PGCA,4.03266271462294
EQTN,4.21758895986899
IFM3,0.256505292994757
CENPX,5.44897155748371
CEP78,4.03266271462294
OPLA,5.00078337653096
AGO1,5.00078337653096
ARI1,1.81556051557612
SC23B,14.0199559848073
H2AX,14.1729621043633
HEAT3,2.7583732876265
THIM,0.256505292994757
FABD,0.256505292994757
GOGA4,2.7583732876265
RA51C,6.66157939344727
PHF2,3.87952259676307
RGPD3,4.63951990428558
NSUN2,1.81556051557612
FRS3,5.44897155748371
ANX11,10.8608777037079
SRF,25.1069173362386
NF2L2,7.2069117311313
PSF2,0.256505292994757
INCE,4.63951990428558
STAT4,4.03266271462294
KBP,2.30060221988461
CAH2,7.30609548403718
ATL3,4.03266271462294
SP4,8.0959739275988
HS74L,5.46612971967561
PFKAM,21.8636627714525
ATL2,4.03266271462294
GBB4,4.03266271462294
KAPCA,4.2668649974479
CCDC6,6.75023920811641
HIRP3,4.63951990428558
TRI16,0.256505292994757
ARL3,2.7583732876265
ERGI3,6.59801358356152
MARK2,6.55891963782333
LSR,6.12167299575091
BAG3,15.2915853832811
TWF1,6.8248835896523
RRP15,1.81556051557612
TBB4B,24.8367262350161
PHF12,14.4937964603188
PITX1,8.12517419121351
RL36A,7.94136442111064
ZN106,9.62555379585466
TXN4A,4.03266271462294
RPGF3,5.44897155748371
UBS3B,6.66157939344727
BCCIP,3.98354714516041
TF3C2,0.256505292994757
NU107,19.6477425730562
F1JVV5,5.00078337653096
IPP2C,4.21758895986899
APOC2,5.00078337653096
CACB1,5.44897155748371
CDC6,4.21758895986899
TANC1,8.12517419121351
MECOM,5.44897155748371
UBE2T,0.256505292994757
ENPL,18.4900574513378
SGTB,2.7583732876265
PAIP1,1.81556051557612
CABL2,4.03266271462294
T121B,6.66157939344727
RL14,4.44274108354174
SCN7A,4.63951990428558
IGG1,5.00078337653096
HINT1,7.30270881965465
SRSF9,5.88588734801457
PURA2,3.52350339092158
PPP5,2.7583732876265
STAM1,5.44897155748371
VTA1,4.03266271462294
ZN556,4.21758895986899
RM49,0.256505292994757
BAHC1,4.63951990428558
UQCC1,0.256505292994757
TATD2,5.14261079496257
NUMBL,5.09575508944034
GNPTA,4.21758895986899
GWL,8.92085784572493
BID,8.5788311262492
ZN384,10.7190714246058
SVIL,2.7583732876265
DHE3,9.27928780633319
ELP1,3.70870301257771
SP1,100
ARSB,5.09575508944034
CPSF3,5.45299719471734
AP3B1,19.7287096559495
GRWD1,1.81556051557612
CCNH,0.256505292994757
EIF1,0.256505292994757
MOV10,2.14964778999635
RFC2,1.81556051557612
HERC2,4.03266271462294
MYH9,23.7732848981973
EXPH5,4.21758895986899
HDAC8,0.256505292994757
STK31,5.44897155748371
TCP4,0.256505292994757
KLK5,5.00078337653096
LEUTX,4.21758895986899
BHMT1,5.70106058448985
R3HD1,9.70640796608491
CUL2,1.81556051557612
QCR2,9.1621289910999
PSMD4,0.256505292994757
RAB5B,0.256505292994757
RL26,18.039123913843
TPD54,13.9471855161085
B3KUR4,2.7583732876265
ZN148,5.56454173937916
ECT2,4.63951990428558
CAH1,12.7999381944811
TOB2,4.63951990428558
NCPR,2.37769054165723
RAI14,2.7583732876265
GSX1,4.03266271462294
ARNT2,5.44897155748371
NDUB9,0.256505292994757
PHRF1,6.6548103120217
DCPS,1.81556051557612
SMC4,2.30060221988461
GNB1L,2.7583732876265
GNTK,4.03266271462294
TAGL2,16.6816478612053
MUTA,0.256505292994757
RBMS2,18.9923511998588
ATP6,0.256505292994757
HECD3,0.256505292994757
IL18,0.256505292994757
SC24C,38.1279111247665
TTC33,2.7583732876265
CSRP1,22.1022862235309
AL3A1,5.22882612819184
SP16H,4.14857167273148
FEM1B,0.256505292994757
ARFG3,7.26374171902463
PA1B2,2.7583732876265
ODP2,3.85965744246597
WIPI1,6.54061907879382
MTREX,2.30060221988461
ZC11A,1.81556051557612
HIF1A,5.73118732193995
GFPT1,7.19594620394039
ESCO1,6.66157939344727
HIPK1,10.6915639796244
MET15,4.03266271462294
FGD5,4.63951990428558
TMED5,0.256505292994757
SPN90,5.09575508944034
MYL6B,4.63951990428558
CD99,4.86108903149667
MEX3D,4.63951990428558
EMAL3,4.03266271462294
C2D1A,2.7583732876265
RXRG,5.44897155748371
SYCM,0.256505292994757
PITH1,2.7583732876265
VPS16,4.03266271462294
ABCF1,2.7583732876265
AVL9,8.46288567461316
APLF,5.44897155748371
EPHA7,4.03266271462294
NOP16,1.81556051557612
CASC3,2.7583732876265
LIMD1,11.2026445581761
HOME2,4.21758895986899
CHSP1,2.7583732876265
BCL7A,2.7583732876265
ZHX3,11.5633559103263
DDI2,1.81556051557612
ABLM3,5.09575508944034
CL16A,2.7583732876265
PTN12,2.7583732876265
RPA2,0.256505292994757
PHB2,7.97532711219241
BAG1,2.7583732876265
SC24A,9.57103554823581
NFS1,0.256505292994757
DPOLL,5.44897155748371
CHLE,4.21758895986899
PEAK1,7.47079033652309
4ET,4.63951990428558
1433T,14.9210549876742
CJ067,4.21758895986899
DP13A,2.7583732876265
LIPA1,2.7583732876265
KCNJ2,4.21758895986899
RTF2,3.62363587816758
STAB2,4.63951990428558
NDUBA,0.256505292994757
CNTN1,5.09575508944034
ASXL2,10.1132884011245
HLTF,0.256505292994757
DPH7,5.88588734801457
TAU,85.2983756074315
CNOT4,13.9471855161085
SAFB2,2.7583732876265
PPIH,10.487574696812
SC6A8,5.09575508944034
ZNF25,4.03266271462294
CEBPZ,0.256505292994757
RL10A,2.30060221988461
MCM10,5.44897155748371
MYPT2,7.92580326054095
EGLN2,5.44897155748371
VIME,56.3246747556469
RM03,0.256505292994757
MD1L1,0.256505292994757
TRM61,0.256505292994757
ACTN1,18.7259458292737
ZC3HA,15.0269731826012
XP32,8.23031068631951
CSTF1,10.487574696812
TBCD5,7.27681971207454
ADT3,2.7583732876265
I6TRR8,5.00078337653096
NH2L1,10.1581722592062
CBL,17.8841652500833
TPM2,5.69267673669403
ARRB1,2.7583732876265
TAF9B,11.7051531162128
K1C19,4.5577083887312
NR0B2,6.54061907879382
B4E259,0.256505292994757
CO039,8.12517419121351
ASCC2,2.7583732876265
RERE,4.03266271462294
KLC1,1.81556051557612
RCC1,2.58951645015012
OSTA,6.66157939344727
TB10B,4.46656872934128
USF1,5.44897155748371
PRS4,19.4697323827311
CACB2,4.63951990428558
KCRM,5.69267673669403
AVEN,2.7583732876265
PSME3,2.7583732876265
TSSC4,4.63951990428558
F193A,13.3427847813006
PDZD2,5.09575508944034
KS6A3,12.2765283250802
PLPHP,2.7583732876265
ITPI2,5.22882612819184
BCAS4,5.44897155748371
AATM,7.03616078850222
FKB11,6.2913084163392
XRN2,9.50219950008102
P53,36.5521275263828
MEIS1,2.7583732876265
IF4G1,42.4421184372644
HECD1,16.1596301457218
BPTF,41.4390887597712
POGZ,40.3035543352702
RAGP1,5.33285475611285
EPS15,2.7583732876265
NOL4L,6.84137886750634
TTC37,0.256505292994757
LZIC,4.21758895986899
ABI1,2.5978359709491
GOPC,2.7583732876265
RRP12,0.256505292994757
CRERF,4.03266271462294
GHDC,5.22882612819184
CLCB,5.88588734801457
TCAL3,2.7583732876265
SOS1,5.83866385987412
PLCL1,4.21758895986899
MAGAA,4.21758895986899
ECHA,11.8271532053352
FXR1,11.5307144149317
MABP1,4.21758895986899
ODAD2,4.03266271462294
K2C74,0.256505292994757
TFEB,5.44897155748371
ITB1,14.7001334884488
CHM4C,4.21758895986899
UBC12,0.256505292994757
ACADV,0.256505292994757
GALK1,7.64413438489314
RB40C,5.44897155748371
NUCL,28.9768043545575
MTMR6,4.03266271462294
UHRF1,1.81556051557612
CNNM3,0.256505292994757
COIL,1.81556051557612
CPNS1,6.22782554203238
D11L8,4.21758895986899
SLIRP,0.256505292994757
SIN3A,20.3328881307219
EWS,27.8413422426875
CO6A3,5.09575508944034
PFD3,2.7583732876265
URFB1,4.21758895986899
AGRE2,4.03266271462294
AAAS,2.7583732876265
SHIP1,5.42507002464557
T2EA,0.256505292994757
RBBP5,7.89880199643009
RL31,14.3557881959594
RL13,24.4535476886917
F118B,2.7583732876265
RS15A,1.81556051557612
UBXN7,1.81556051557612
DSCL1,4.03266271462294
HSP7E,1.81556051557612
SPRY4,3.62363587816758
PHF8,0.256505292994757
YTDC2,1.81556051557612
M3K7,9.48485848312231
NUCB1,9.41027081770532
MADD,6.02077692453392
CPLX3,0.256505292994757
SYLC,15.6084002894457
LMA2L,4.03266271462294
CTL1,5.09575508944034
LANC1,6.22782554203238
ABD12,4.03266271462294
E2F4,2.7583732876265
ADPRS,0.256505292994757
TCPA,14.581738063083
DMAC2,0.256505292994757
PP6R1,2.7583732876265
SMRD2,4.03266271462294
MARE1,19.9967377366145
LRTM2,4.03266271462294
MCUB,4.21758895986899
EMSY,44.3154803788608
SNX12,1.81556051557612
LEO1,1.81556051557612
SRBP2,5.53076402690684
KR271,5.53076402690684
Z804A,4.21758895986899
TBA3C,8.3807734164193
ACTN4,34.6042500443545
FMO5,5.00078337653096
IF4E,6.0117640179109
DPOE3,0.256505292994757
RBM7,4.63951990428558
HMCN1,4.21758895986899
LY6D,5.00078337653096
DPOE4,0.256505292994757
PKHA6,0.256505292994757
TET2,16.0545762262196
RT15,0.256505292994757
CELR3,6.66157939344727
MED4,1.81556051557612
KV117,5.00078337653096
EGLN1,1.55905522258136
ANS1A,2.7583732876265
SUGP1,11.5330313289796
MK09,2.7583732876265
SFRP3,4.21758895986899
SPF27,1.81556051557612
AL4A1,5.00078337653096
NOMO1,0.256505292994757
NCOA7,1.60851189807766
IF4G2,8.05740351692128
AEDO,2.7583732876265
PFD2,0.256505292994757
RL21,27.7637468848988
ZN609,20.3212476291771
SMCR8,4.03266271462294
RIPL1,2.7583732876265
DOCK3,4.21758895986899
PYGL,6.40877269859274
P121C,23.493815312789
POTEF,5.00078337653096
SPKAP,4.21758895986899
CLH2,7.30270881965465
CIRBP,18.3363576649075
PDPK2,6.22782554203238
IST1,0.256505292994757
STK39,2.7583732876265
K22E,3.30271237675081
MY15B,7.3236409349636
MAGD2,4.39551759540129
H15,15.541167561119
S12A2,5.22882612819184
SNX29,4.03266271462294
CK2N2,5.44897155748371
AX2R,5.44897155748371
T126A,0.256505292994757
NFAC4,2.7583732876265
MLKL,6.66157939344727
TCPZ,15.5671132598139
MYH10,13.5515377700027
DERL2,0.256505292994757
NEDD1,7.46311264969719
SIAE,5.09575508944034
WDR26,1.81556051557612
AASD1,0.256505292994757
LENG8,7.75202687996269
KS6A5,6.22782554203238
SFPQ,32.289646132155
NEK9,6.6548103120217
ROBO3,4.21758895986899
SDE2,6.22782554203238
SET,0.256505292994757
SYYC,5.1166923346395
RT16,0.256505292994757
CBP,21.4330634643212
CCR3,4.03266271462294
PLTP,5.53076402690684
AL1B1,5.75034800343868
TANK,6.22782554203238
INP5E,6.48763091941771
HEXA,0.256505292994757
MIC60,0.256505292994757
ZN646,4.63951990428558
SUCB2,0.256505292994757
AQR,6.22782554203238
SEH1,10.1581722592062
CAPR1,21.1724832327197
FUBP3,15.5805287592644
GA2L3,6.55891963782333
IPO5,8.9821717654416
HCFC2,4.63951990428558
CSKI2,9.57524170041535
DNJB1,2.7583732876265
MT21E,4.03266271462294
PDIA5,5.00078337653096
DHB8,0.256505292994757
DSG2,8.89705590844722
ZN304,5.69267673669403
QRIC1,9.96728651914929
TR10A,6.01492277681591
TTLL5,5.13615579438006
UAP1,1.81556051557612
LAMB3,7.29250402251336
BOP1,2.7583732876265
ABLM2,7.81803780829832
IN35,0.256505292994757
DMXL2,4.21758895986899
SFSWA,2.7583732876265
DOC10,4.03266271462294
CE350,2.7405823506697
SPNS1,0.256505292994757
WDR55,2.7583732876265
STAT2,4.03266271462294
ATPB,15.9266041691247
G6PD,21.6270177150612
PLCE1,5.09575508944034
SL7A1,0.256505292994757
XRN1,8.12517419121351
UCHL1,2.7583732876265
PTPRJ,0.256505292994757
BIG3,5.22882612819184
SUGP2,9.14565645112221
DNJC9,2.7583732876265
PBX2,7.38775655983182
CC126,5.44897155748371
RT24,0.256505292994757
API5,1.81556051557612
THOP1,2.7583732876265
ILRUN,6.98085058223993
DACH1,3.87952259676307
STX4,0.256505292994757
AGO3,5.00078337653096
S6A15,3.87952259676307
TFG,22.7237052893922
TGM3,8.23031068631951
SCFD1,1.18152712808834
RM46,0.256505292994757
F102A,5.44897155748371
RHG27,4.03266271462294
C2D2A,4.63951990428558
BCORL,7.6125551652291
GATC,0.256505292994757
COPG2,4.21758895986899
IHO1,4.03266271462294
FBX30,1.81556051557612
HM20B,0.256505292994757
K1C18,63.7594890167067
IGS22,4.21758895986899
SOGA1,2.7583732876265
LSP1,4.03266271462294
COR1C,13.1889290585038
BCL10,2.7583732876265
GPTC1,6.22782554203238
RAD50,2.7405823506697
TRIPB,0.256505292994757
WNT16,0.256505292994757
OFD1,2.7583732876265
SNX19,4.03266271462294
S27A3,0.256505292994757
RFIP1,5.77664418245035
NMD3,0.256505292994757
ZEP1,27.3905815464612
YV023,4.21758895986899
ARPC4,0.256505292994757
RC3H2,13.3503714528757
LEGL,4.21758895986899
ZMYM4,7.8207411093402
U2AF1,9.50219950008102
CHIP,1.81556051557612
BIRC6,5.36949902949403
MTAP2,7.43708576739468
HDAC6,9.31890135165521
LDHB,14.1709104146955
CYTB,6.22782554203238
E400N,5.44897155748371
PSD12,5.17721548941011
NUBP2,4.03266271462294
CCNB1,0.256505292994757
B4DF70,2.7583732876265
PDLI5,32.4096359646892
CTDP1,15.4189888111018
ELF2,12.0593187580903
DEN5B,5.70106058448985
NIPS2,0.256505292994757
PKHA1,5.73788578774921
CX066,4.21758895986899
DPYL3,2.7583732876265
WDR25,4.21758895986899
TOPB1,8.71715778025207
RPP14,0.256505292994757
KT3K,0.256505292994757
PSMG4,0.256505292994757
SMRCD,2.7583732876265
TOP1,2.30060221988461
ALG1,0.256505292994757
RSSA,12.8692151252961
TGM1,8.23031068631951
AAAT,7.34690063382865
CRKL,7.34690063382865
S22AD,7.30609548403718
K154L,5.09575508944034
PSB6,5.70106058448985
MPP4,2.7583732876265
CAPON,6.11847363516272
Q8TEA6,10.1581722592062
PDD2L,1.81556051557612
FAF1,4.14857167273148
SEPT7,1.18152712808834
RRS1,2.7583732876265
CALM1,8.51010916275361
ROCK2,2.7583732876265
VDAC1,14.5310098789492
CHD6,4.21758895986899
PTN6,4.03266271462294
CLK1,4.03266271462294
AFAD,3.85965744246597
CATD,16.6125987331187
CAVN1,5.69267673669403
AKA12,6.15177374594513
DPM3,0.256505292994757
CD2B2,4.03266271462294
HS71L,17.2199669902591
CADM3,4.21758895986899
U2AF2,12.5316716237018
SP20H,7.67667079009732
DGKA,6.72734101264024
MGAP,22.0979425769312
SMTL2,5.44897155748371
RT14,0.256505292994757
FAK1,5.81973017015268
DICER,2.7583732876265
BECN1,5.91374775459504
TRI27,10.1581722592062
VTNC,10.1581722592062
COPB,16.6156490950959
PDRG1,2.7583732876265
NDUS3,9.177237833164
FOXN3,5.44897155748371
RFC4,2.7405823506697
LX12B,8.23031068631951
GYS2,15.5190834048628
ZN143,2.7583732876265
TEAD1,5.93768905062998
F10A1,4.42178746854709
CC125,4.63951990428558
PER2,10.1078309333962
MTCL1,8.75179990487867
CL060,4.21758895986899
HGH1,2.7583732876265
RS12,16.7320679730625
SETD7,2.7583732876265
BRSK1,5.44897155748371
RAI1,8.92085784572493
SMYD5,1.81556051557612
K1H1,5.22882612819184
DPOA2,1.81556051557612
KPYR,14.9072294473005
AIP,0.256505292994757
WAC,11.7704045278248
VP13B,15.809310395975
MFF,5.93768905062998
HTSF1,3.85965744246597
MCMBP,2.7405823506697
MCM2,10.0106628066703
UCKL1,2.7583732876265
EIF2A,0.256505292994757
1433S,5.00078337653096
HMGB3,1.81556051557612
P4K2A,0.256505292994757
CIZ1,2.7583732876265
NECP1,5.44897155748371
TWF2,4.03266271462294
TBXT,5.53076402690684
PRAF3,3.87952259676307
ACOT9,0.256505292994757
NU160,17.0283225066042
1433Z,18.4243162102457
RAB7A,3.55763711205813
AFG2H,7.34690063382865
MGST1,0.256505292994757
RCN1,20.2655872242912
ZGPAT,2.7583732876265
AKAP9,2.7583732876265
NXF1,18.598983365521
ACAP2,4.03266271462294
WIZ,2.7583732876265
QCR8,0.256505292994757
RPKL1,6.8248835896523
POPD2,0.256505292994757
ATNG,4.21758895986899
THOC1,2.7583732876265
ELF1,22.0159300526491
TIM10,0.256505292994757
R113A,2.7583732876265
TAF4B,18.5084577552212
TOPRS,4.21758895986899
PIGR,7.18613822832425
FKB10,13.2759806939415
MAVS,16.8273130368963
STK33,6.47561599774944
GEMI2,2.7583732876265
S31D3,5.70106058448985
NOTC3,8.10695203856383
RB27A,0.256505292994757
OGFR,1.81556051557612
RAB5C,8.66993429211162
OR6K3,4.03266271462294
ALKB7,5.44897155748371
NPM,32.3973040671963
ZN839,5.44897155748371
TM249,4.03266271462294
ZN786,22.5640868598937
DPYL2,8.01969291797341
PP14B,2.7583732876265
RL13A,0.256505292994757
WWAS2,4.21758895986899
TCPB,18.3819733862042
TLE3,11.7051531162128
MILK1,2.7583732876265
FAT2,4.21758895986899
H3C,6.66818984524786
SIX4,9.58291938724124
PAK2,2.43856202026186
ODB2,0.256505292994757
TEN2,4.21758895986899
GSTM3,19.6995314331483
ITA3,0.256505292994757
ISG15,0.256505292994757
CCD86,2.7583732876265
ORN,2.7583732876265
GRB10,5.44897155748371
CENPR,4.21758895986899
HOOK3,2.7583732876265
TM156,4.21758895986899
CSPP1,4.21758895986899
RBM26,27.3221419041249
DDX58,4.03266271462294
RL39,0.256505292994757
ANGP2,5.76277491098999
LRRC7,6.02077692453392
OTOG,4.03266271462294
E9PLN8,0.256505292994757
INT14,1.81556051557612
DPP6,4.03266271462294
TLE4,21.8793519294371
B2L13,4.00582529301089
MTL5,5.44897155748371
TM109,0.256505292994757
ESTD,0.256505292994757
B8XCX8,2.7583732876265
F177B,4.03266271462294
WDCP,2.7583732876265
RA1L2,2.7583732876265
PTN7,4.03266271462294
IF2B2,5.00078337653096
NAL12,4.21758895986899
VWF,5.70106058448985
SSRG,0.256505292994757
PCDG3,4.03266271462294
ZFP91,2.7583732876265
E2F8,5.44897155748371
WASF2,2.7583732876265
RPN2,3.84655134232364
PRC2B,24.2351046726868
TTC38,0.256505292994757
ROAA,21.2573854606354
SCEL,5.44897155748371
AURKB,6.8248835896523
B7Z532,0.256505292994757
SHAN2,5.09575508944034
PKHO2,4.03266271462294
B2RB32,2.7583732876265
PTPA,5.09575508944034
INF2,1.81556051557612
FGFR3,5.44897155748371
KEAP1,9.26710392645949
TENS3,0.256505292994757
PYGB,7.75807623002151
SPIN4,4.21758895986899
LRIQ3,4.63951990428558
K2C6B,5.22882612819184
MYO9A,5.09575508944034
ATG5,0.256505292994757
PLAK,20.3992549755573
RFX5,11.2881424603675
GPS2,7.26374171902463
ACOT2,2.7583732876265
DPOLQ,6.3121303256685
RBBP7,1.81556051557612
TPPP3,5.09575508944034
WWC2,2.7583732876265
MDEAS,13.4113253631732
SHIP2,6.22782554203238
SPA24,5.70106058448985
GGA3,7.57983214711528
TOX,5.09575508944034
PCKGC,4.63951990428558
P3IP1,4.21758895986899
DPH2,13.658271285843
DEK,3.85965744246597
MPP7,4.03266271462294
UACA,0
CHD1,0
SEBP2,4.03266271462294
PCYOX,3.87952259676307
RL24,14.1709104146955
CNTRL,2.7583732876265
VTI1B,6.66157939344727
XRCC6,21.2703097029041
LSG1,0.256505292994757
SEMG2,6.11073145687058
MYH11,6.70166601754392
TTLL1,4.63951990428558
FANCM,4.03266271462294
EXOC7,4.21758895986899
RED,2.7583732876265
DCTN4,0.256505292994757
PMF1,2.7583732876265
GSHR,2.7583732876265
TRAP1,6.6017699784739
CMC2,2.43856202026186
GATA3,4.5577083887312
DDX27,0.256505292994757
M2OM,0.256505292994757
RM18,0.256505292994757
PI5PA,5.09575508944034
TAOK1,5.73853137262811
CSN2,1.81556051557612
DEST,5.17721548941011
FBX7,2.57393443811097
PSRC1,5.44897155748371
YIPF3,0.256505292994757
GLSK,2.14964778999635
PARP4,8.21471749080646
PP4R2,1.81556051557612
UBR3,0.256505292994757
PCDA3,4.21758895986899
CTIP,4.63951990428558
TRI37,4.03266271462294
KGP1,4.03266271462294
RAN,18.5420239865064
LSM2,14.4486583636862
PP4R4,5.44897155748371
STAG3,4.21758895986899
SYVC,14.1137811004642
FNBP4,24.1928579524479
ADK,1.81556051557612
DI3L2,2.7583732876265
IQGA3,4.03266271462294
NEK4,4.21758895986899
CC171,4.21758895986899
AP2B1,4.14857167273148
EPN1,5.09575508944034
LAMA2,5.09575508944034
HACL2,4.03266271462294
ERF3A,1.81556051557612
T22D2,6.22782554203238
UFC1,2.7583732876265
GPR87,17.8538309866814
GFAP,6.98889758644193
CEP57,5.73788578774921
ARL8B,0.256505292994757
YTHD3,39.0715507315454
PRKRA,1.81556051557612
BI2L1,2.7583732876265
VDAC3,11.7838253214612
FKBP5,2.7583732876265
SIAS,0.256505292994757
KLH42,4.03266271462294
TRIP6,9.73030949892305
P66B,28.9634660232801
PRR5,0.256505292994757
NXT2,10.1581722592062
PKHA3,5.44897155748371
TS101,8.80023279317842
PTN2,4.03266271462294
MDHC,17.6010242918268
TOX3,4.03266271462294
UPP,2.7583732876265
MALT1,6.22782554203238
TSR1,0.256505292994757
JUND,5.56454173937916
RGPD5,4.63951990428558
TSR2,2.7583732876265
BROX,15.1488625117698
HEAT1,1.81556051557612
NUTM1,5.73853137262811
SPTB1,12.8687967981733
PDC6I,13.0408602136347
NOP58,10.3064132175226
ATS18,4.03266271462294
HNRPU,36.0441250539348
CYFP2,6.6548103120217
MPC2,0.256505292994757
PSA1,3.87952259676307
TRM44,5.69267673669403
RM15,0.256505292994757
YTHD1,26.6830571554554
PCBP2,12.8567462082906
NUMA1,26.9952751717117
TRIB3,6.8248835896523
RIOK2,10.9304434488862
PHIP,4.03266271462294
PIM3,5.44897155748371
HMGB1,13.4744494482301
NUP85,9.24569420708627
ABCD3,5.00078337653096
PP4R1,2.7583732876265
TMIE,5.44897155748371
AP1G1,3.87952259676307
ARP21,5.09575508944034
RUSD2,5.44897155748371
PHLB2,5.83866385987412
NUSAP,5.83866385987412
MBP,7.43708576739468
HDDC2,0.256505292994757
CIP2A,2.7583732876265
NRARP,4.03266271462294
ERP44,15.4058338784483
SP130,22.2634747967982
Q58FF2,5.00078337653096
NBEA,5.09575508944034
HS71A,32.1508116465411
HLAA,17.4975329583753
GGCT,9.1532583040728
TBP,6.13783795082386
RM38,0.256505292994757
K1210,4.03266271462294
ZN292,5.14261079496257
E9PL57,0.256505292994757
