Gene	BPmed	SideeffectFreq	Sideeffectseverity	Others	Mechanism
FAM107B	NA	NA	NA	NA	NA
FAM109A	NA	NA	NA	NA	NA
FAM110A	NA	NA	NA	NA	NA
FAM110B	NA	NA	NA	NA	NA
FAM110C	NA	NA	NA	NA	NA
FAM110D	NA	NA	NA	NA	NA
FAM111A	NA	NA	NA	NA	NA
FAM111B	NA	NA	NA	NA	NA
FAM114A2	NA	NA	NA	NA	NA
FAM115A	NA	NA	NA	NA	NA
FAM115C	NA	NA	NA	NA	NA
FAM118B	NA	NA	NA	NA	NA
FAM124B	NA	NA	NA	NA	NA
FAM126B	NA	NA	NA	NA	NA
FAM129B	NA	NA	NA	NA	NA
FAM134B	NA	NA	NA	NA	NA
FAM135A	NA	NA	NA	NA	NA
FAM135B	NA	NA	NA	NA	NA
FAM136A	NA	NA	NA	NA	NA
FAM13A	NA	NA	NA	NA	NA
FAM13B	NA	NA	NA	NA	NA
FAM13C	NA	NA	NA	NA	NA
FAM149A	NA	NA	NA	NA	NA
FAM149B1	NA	NA	NA	NA	NA
FAM150B	NA	NA	NA	NA	NA
FAM151B	NA	NA	NA	NA	NA
FAM153C	NA	NA	NA	NA	NA
FAM154B	NA	NA	NA	NA	NA
FAM155A	NA	NA	NA	NA	NA
FAM159A	NA	NA	NA	NA	NA
FAM160A1	NA	NA	NA	NA	NA
FAM160B1	NA	NA	NA	NA	NA
FAM161B	NA	NA	NA	NA	NA
FAM162A	NA	NA	NA	NA	NA
FAM167B	NA	NA	NA	NA	NA
FAM168A	NA	NA	NA	NA	NA
FAM169A	NA	NA	NA	NA	NA
FAM169B	NA	NA	NA	NA	NA
FAM170A	NA	NA	NA	NA	NA
FAM170B-AS1	NA	NA	NA	NA	NA
FAM171A1	NA	NA	NA	NA	NA
FAM171A2	NA	NA	NA	NA	NA
FAM172A	NA	NA	NA	NA	NA
FAM172BP	NA	NA	NA	NA	NA
FAM173B	NA	NA	NA	NA	NA
FAM174A	NA	NA	NA	NA	NA
FAM174B	NA	NA	NA	NA	NA
FAM175A	NA	NA	NA	NA	NA
FAM179A	NA	NA	NA	NA	NA
FAM179B	NA	NA	NA	NA	NA
FAM180A	NA	NA	NA	NA	NA
FAM180B	NA	NA	NA	NA	NA
FAM181B	NA	NA	NA	NA	NA
FAM183B	NA	NA	NA	NA	NA
FAM185A	NA	NA	NA	NA	NA
FAM186A	NA	NA	NA	NA	NA
FAM186B	NA	NA	NA	NA	NA
FAM187B	NA	NA	NA	NA	NA
FAM188A	NA	NA	NA	NA	NA
FAM188B	NA	NA	NA	NA	NA
FAM189A1	NA	NA	NA	NA	NA
FAM189A2	NA	NA	NA	NA	NA
FAM192A	NA	NA	NA	NA	NA
FAM193A	NA	NA	NA	NA	NA
FAM194A	NA	NA	NA	NA	NA
FAM194B	NA	NA	NA	NA	NA
FAM196A	NA	NA	NA	NA	NA
FAM198A	NA	NA	NA	NA	NA
FAM19A1	NA	NA	NA	NA	NA
FAM19A2	NA	NA	NA	NA	NA
FAM19A4	NA	NA	NA	NA	NA
FAM19A5	NA	NA	NA	NA	NA
FAM201A	NA	NA	NA	NA	NA
FAM204A	NA	NA	NA	NA	NA
FAM205A	NA	NA	NA	NA	NA
FAM205B	NA	NA	NA	NA	NA
FAM206A	NA	NA	NA	NA	NA
FAM207A	NA	NA	NA	NA	NA
FAM208A	NA	NA	NA	NA	NA
FAM208B	NA	NA	NA	NA	NA
FAM209B	NA	NA	NA	NA	NA
FAM20A	NA	NA	NA	NA	NA
FAM20B	NA	NA	NA	NA	NA
FAM210A	NA	NA	NA	NA	NA
FAM210B	NA	NA	NA	NA	NA
FAM211A	NA	NA	NA	NA	NA
FAM212B	NA	NA	NA	NA	NA
FAM213A	NA	NA	NA	NA	NA
FAM214A	NA	NA	NA	NA	NA
FAM214B	NA	NA	NA	NA	NA
FAM216B	NA	NA	NA	NA	NA
FAM217A	NA	NA	NA	NA	NA
FAM219B	NA	NA	NA	NA	NA
FAM220A	NA	NA	NA	NA	NA
FAM221A	NA	NA	NA	NA	NA
FAM222A-AS1	NA	NA	NA	NA	NA
FAM222B	NA	NA	NA	NA	NA
FAM225A	NA	NA	NA	NA	NA
FAM225B	NA	NA	NA	NA	NA
FAM227A	NA	NA	NA	NA	NA
FAM227B	NA	NA	NA	NA	NA
FAM25A	NA	NA	NA	NA	NA
FAM26D	NA	NA	NA	NA	NA
FAM27L	NA	NA	NA	NA	NA
FAM35A	NA	NA	NA	NA	NA
FAM35DP	NA	NA	NA	NA	NA
FAM3B	NA	NA	NA	NA	NA
FAM3C	NA	NA	NA	NA	NA
FAM3D	NA	NA	NA	NA	NA
FAM43B	NA	NA	NA	NA	NA
FAM45B	NA	NA	NA	NA	NA
FAM46A	NA	NA	NA	NA	NA
FAM46B	NA	NA	NA	NA	NA
FAM46C	NA	NA	NA	NA	NA
FAM49A	NA	NA	NA	NA	NA
FAM50B	NA	NA	NA	NA	NA
FAM55B	NA	NA	NA	NA	NA
FAM57A	NA	NA	NA	NA	NA
FAM5B	NA	NA	NA	NA	NA
FAM5C	NA	NA	NA	NA	NA
FAM60A	NA	NA	NA	NA	NA
FAM65A	NA	NA	NA	NA	NA
FAM65B	NA	NA	NA	NA	NA
FAM65C	NA	NA	NA	NA	NA
FAM69A	NA	NA	NA	NA	NA
FAM69C	NA	NA	NA	NA	NA
FAM71A	NA	NA	NA	NA	NA
FAM71E2	NA	NA	NA	NA	NA
FAM72A	NA	NA	NA	NA	NA
FAM78A	NA	NA	NA	NA	NA
FAM78B	NA	NA	NA	NA	NA
FAM81B	NA	NA	NA	NA	NA
FAM83B	NA	NA	NA	NA	NA
FAM83D	NA	NA	NA	NA	NA
FAM84B	NA	NA	NA	NA	NA
FAM86EP	NA	NA	NA	NA	NA
FAM86JP	NA	NA	NA	NA	NA
FAM8A2P	NA	NA	NA	NA	NA
FAM90A27P	NA	NA	NA	NA	NA
FAM92A1P1	NA	NA	NA	NA	NA
FAM92A1P2	NA	NA	NA	NA	NA
FAM98A	NA	NA	NA	NA	NA
FAM98B	NA	NA	NA	NA	NA
FAM98C	NA	NA	NA	NA	NA
FAN1	NA	NA	NA	NA	NA
FANCC	NA	NA	NA	NA	NA
FANCD2	NA	NA	NA	NA	NA
FANCD2OS	NA	NA	NA	NA	NA
FANCE	NA	NA	NA	NA	NA
FANCL	NA	NA	NA	NA	NA
FANCM	NA	NA	NA	NA	NA
FANK1	NA	NA	NA	NA	NA
FANK1-AS1	NA	NA	NA	NA	NA
FAR1	NA	NA	NA	NA	NA
FAR2	NA	NA	NA	NA	NA
FARP1	NA	NA	NA	NA	NA
FARP2	NA	NA	NA	NA	NA
FARS2	NA	NA	NA	NA	NA
FARSB	NA	NA	NA	NA	NA
FASLG	NA	NA	NA	NA	NA
FASN	NA	NA	NA	NA	NA
FASTKD1	NA	NA	NA	NA	NA
FASTKD3	NA	NA	NA	NA	NA
FAT1	NA	NA	NA	NA	NA
FAT2	NA	NA	NA	NA	NA
FAT3	NA	NA	NA	NA	NA
FAT4	NA	NA	NA	NA	NA
FAXC	NA	NA	NA	NA	NA
FAXDC2	NA	NA	NA	NA	NA
FBF1	NA	NA	NA	NA	NA
FBLL1	NA	NA	NA	NA	NA
FBLN1	NA	NA	NA	NA	NA
FBLN5	NA	NA	NA	NA	NA
FBLN7	NA	NA	NA	NA	NA
FBN1	NA	NA	NA	NA	NA
FBN2	NA	NA	NA	NA	NA
FBP1	NA	NA	NA	NA	NA
FBRSL1	NA	NA	NA	NA	NA
FBXL13	NA	NA	NA	NA	NA
FBXL14	NA	NA	NA	NA	NA
FBXL17	NA	NA	NA	NA	NA
FBXL18	NA	NA	NA	NA	NA
FBXL19	NA	NA	NA	NA	NA
FBXL19-AS1	NA	NA	NA	NA	NA
FBXL2	NA	NA	NA	NA	NA
FBXL20	NA	NA	NA	NA	NA
FBXL21	NA	NA	NA	NA	NA
FBXL3	NA	NA	NA	NA	NA
FBXL4	NA	NA	NA	NA	NA
FBXL7	NA	NA	NA	NA	NA
FBXO10	NA	NA	NA	NA	NA
FBXO11	NA	NA	NA	NA	NA
FBXO15	NA	NA	NA	NA	NA
FBXO16	NA	NA	NA	NA	NA
FBXO17	NA	NA	NA	NA	NA
FBXO21	NA	NA	NA	NA	NA
FBXO22	NA	NA	NA	NA	NA
FBXO25	NA	NA	NA	NA	NA
FBXO28	NA	NA	NA	NA	NA
FBXO31	NA	NA	NA	NA	NA
FBXO33	NA	NA	NA	NA	NA
FBXO36	NA	NA	NA	NA	NA
FBXO38	NA	NA	NA	NA	NA
FBXO4	NA	NA	NA	NA	NA
FBXO40	NA	NA	NA	NA	NA
FBXO41	NA	NA	NA	NA	NA
FBXO45	NA	NA	NA	NA	NA
FBXO47	NA	NA	NA	NA	NA
FBXO8	NA	NA	NA	NA	NA
FBXO9	NA	NA	NA	NA	NA
FBXW11	NA	NA	NA	NA	NA
FBXW2	NA	NA	NA	NA	NA
FBXW4	NA	NA	NA	NA	NA
FBXW7	NA	NA	NA	NA	NA
FBXW8	NA	NA	NA	NA	NA
FCAR	NA	NA	NA	NA	NA
FCER1A	NA	NA	NA	NA	NA
FCER1G	NA	NA	NA	NA	NA
FCF1P6	NA	NA	NA	NA	NA
FCGR2B	NA	NA	NA	NA	NA
FCHO1	NA	NA	NA	NA	NA
FCHSD1	NA	NA	NA	NA	NA
FCHSD2	NA	NA	NA	NA	NA
FCN1	NA	NA	NA	NA	NA
FCN2	NA	NA	NA	NA	NA
FCN3	NA	NA	NA	NA	NA
FCRL1	NA	NA	NA	NA	NA
FCRL2	NA	NA	NA	NA	NA
FCRL3	NA	NA	NA	NA	NA
FCRL4	NA	NA	NA	NA	NA
FCRL5	NA	NA	NA	NA	NA
FCRL6	NA	NA	NA	NA	NA
FCRLA	NA	NA	NA	NA	NA
FCRLB	NA	NA	NA	NA	NA
FDPS	NA	NA	NA	NA	NA
FDX1	NA	NA	NA	NA	NA
FECH	NA	NA	NA	NA	NA
FEM1C	NA	NA	NA	NA	NA
FER	NA	NA	NA	NA	NA
FER1L5	NA	NA	NA	NA	NA
FERMT2	NA	NA	NA	NA	NA
FES	2	5	3	NA	NA
FETUB	NA	NA	NA	NA	NA
FEZ1	NA	NA	NA	NA	NA
FEZ2	NA	NA	NA	NA	NA
FEZF1-AS1	NA	NA	NA	NA	NA
FEZF2	NA	NA	NA	NA	NA
FFAR1	NA	NA	NA	NA	NA
FFAR2	NA	NA	NA	NA	NA
FFAR3	NA	NA	NA	NA	NA
FFAR4	NA	NA	NA	NA	NA
FGA	NA	NA	NA	NA	NA
FGB	NA	NA	NA	NA	NA
FGD4	NA	NA	NA	NA	NA
FGD5	NA	NA	NA	NA	NA
FGD6	NA	NA	NA	NA	NA
FGF10	NA	NA	NA	NA	NA
FGF12	NA	NA	NA	NA	NA
FGF14	NA	NA	NA	NA	NA
FGF14-IT1	NA	NA	NA	NA	NA
FGF18	NA	NA	NA	NA	NA
FGF2	NA	NA	NA	NA	NA
FGF20	NA	NA	NA	NA	NA
FGF3	NA	NA	NA	NA	NA
FGF5	NA	NA	NA	NA	NA
FGF8	NA	NA	NA	NA	NA
FGFBP3	NA	NA	NA	NA	NA
FGFR1	0	NA	NA	NA	NA
FGFR2	NA	NA	NA	NA	NA
FGG	NA	NA	NA	NA	NA
FGGY	NA	NA	NA	NA	NA
FGR	0	NA	NA	NA	NA
FH	NA	NA	NA	NA	NA
FHDC1	NA	NA	NA	NA	NA
FHIT	NA	NA	NA	NA	NA
FHL3	NA	NA	NA	NA	NA
FHL5	NA	NA	NA	NA	NA
FHOD3	NA	NA	NA	NA	NA
FIBCD1	NA	NA	NA	NA	NA
FIG4	NA	NA	NA	NA	NA
FIGLA	NA	NA	NA	NA	NA
FIGN	NA	NA	NA	NA	NA
FIGNL2	NA	NA	NA	NA	NA
FILIP1	NA	NA	NA	NA	NA
FILIP1L	NA	NA	NA	NA	NA
FIP1L1	2	4	2	NA	NA
FIZ1	NA	NA	NA	NA	NA
FJ997633	NA	NA	NA	NA	NA
FKBP10	NA	NA	NA	NA	NA
FKBP14	NA	NA	NA	NA	NA
FKBP15	NA	NA	NA	NA	NA
FKBP1A	NA	NA	NA	NA	NA
FKBP1A-SDCBP2	NA	NA	NA	NA	NA
FKBP5	NA	NA	NA	NA	NA
FKBPL	NA	NA	NA	NA	NA
FKRP	NA	NA	NA	NA	NA
FKSG46	NA	NA	NA	NA	NA
FKTN	NA	NA	NA	NA	NA
FLAD1	NA	NA	NA	NA	NA
FLCN	NA	NA	NA	NA	NA
FLG	NA	NA	NA	NA	NA
FLI1	NA	NA	NA	NA	NA
FLJ00050	NA	NA	NA	NA	NA
FLJ11235	NA	NA	NA	NA	NA
FLJ14186	NA	NA	NA	NA	NA
FLJ16124	NA	NA	NA	NA	NA
FLJ16171	NA	NA	NA	NA	NA
FLJ16779	NA	NA	NA	NA	NA
FLJ20021	NA	NA	NA	NA	NA
FLJ21408	NA	NA	NA	NA	NA
FLJ22447	NA	NA	NA	NA	NA
FLJ22763	NA	NA	NA	NA	NA
FLJ25363	NA	NA	NA	NA	NA
FLJ30838	NA	NA	NA	NA	NA
FLJ31306	NA	NA	NA	NA	NA
FLJ31662	NA	NA	NA	NA	NA
FLJ33360	NA	NA	NA	NA	NA
FLJ33534	NA	NA	NA	NA	NA
FLJ33581	NA	NA	NA	NA	NA
FLJ33630	NA	NA	NA	NA	NA
FLJ34503	NA	NA	NA	NA	NA
FLJ35024	NA	NA	NA	NA	NA
FLJ35282	NA	NA	NA	NA	NA
FLJ36000	NA	NA	NA	NA	NA
FLJ36777	NA	NA	NA	NA	NA
FLJ37505	NA	NA	NA	NA	NA
FLJ39080	NA	NA	NA	NA	NA
FLJ40194	NA	NA	NA	NA	NA
FLJ40288	NA	NA	NA	NA	NA
FLJ41200	NA	NA	NA	NA	NA
FLJ41278	NA	NA	NA	NA	NA
FLJ41941	NA	NA	NA	NA	NA
FLJ42102	NA	NA	NA	NA	NA
FLJ43978	NA	NA	NA	NA	NA
FLJ45079	NA	NA	NA	NA	NA
FLJ45513	NA	NA	NA	NA	NA
FLJ45974	NA	NA	NA	NA	NA
FLJ46066	NA	NA	NA	NA	NA
FLJ46284	NA	NA	NA	NA	NA
FLJ46481	NA	NA	NA	NA	NA
FLJ46906	NA	NA	NA	NA	NA
FLOT1	NA	NA	NA	NA	NA
FLRT2	NA	NA	NA	NA	NA
FLRT3	NA	NA	NA	NA	NA
FLT1	NA	NA	NA	NA	NA
FLT3	NA	NA	NA	NA	NA
FLT4	NA	NA	NA	NA	NA
FLVCR1	NA	NA	NA	NA	NA
FLVCR2	NA	NA	NA	NA	NA
FLYWCH1	NA	NA	NA	NA	NA
FLYWCH2	NA	NA	NA	NA	NA
FMN1	NA	NA	NA	NA	NA
FMN2	NA	NA	NA	NA	NA
FMNL3	NA	NA	NA	NA	NA
FMO1	NA	NA	NA	NA	NA
FMO2	NA	NA	NA	NA	NA
FMO3	NA	NA	NA	NA	NA
FMO4	NA	NA	NA	NA	NA
FMO5	NA	NA	NA	NA	NA
FMO6P	NA	NA	NA	NA	NA
FMO9P	NA	NA	NA	NA	NA
FN1	0	NA	NA	NA	NA
FN3K	NA	NA	NA	NA	NA
FN3KRP	NA	NA	NA	NA	NA
FNBP1	NA	NA	NA	NA	NA
FNBP4	NA	NA	NA	NA	NA
FNDC1	NA	NA	NA	NA	NA
FNDC3A	NA	NA	NA	NA	NA
FNDC3B	NA	NA	NA	NA	NA
FNDC5	NA	NA	NA	NA	NA
FNDC7	NA	NA	NA	NA	NA
FNIP1	NA	NA	NA	NA	NA
FNIP2	NA	NA	NA	NA	NA
FOLH1	0	NA	NA	NA	NA
FOLR4	NA	NA	NA	NA	NA
FOS	NA	NA	NA	NA	NA
FOSL2	NA	NA	NA	NA	NA
FOXA1	NA	NA	NA	NA	NA
FOXA2	NA	NA	NA	NA	NA
FOXB1	NA	NA	NA	NA	NA
FOXB2	NA	NA	NA	NA	NA
FOXC1	NA	NA	NA	NA	NA
FOXD3	NA	NA	NA	NA	NA
FOXE1	NA	NA	NA	NA	NA
FOXI1	NA	NA	NA	NA	NA
FOXI2	NA	NA	NA	NA	NA
FOXI3	NA	NA	NA	NA	NA
FOXK2	NA	NA	NA	NA	NA
FOXL2	NA	NA	NA	NA	NA
FOXN2	NA	NA	NA	NA	NA
FOXN3	NA	NA	NA	NA	NA
FOXN4	NA	NA	NA	NA	NA
FOXO1	NA	NA	NA	NA	NA
FOXO3	NA	NA	NA	NA	NA
FOXP1	NA	NA	NA	NA	NA
FOXP2	NA	NA	NA	NA	NA
FOXP4	NA	NA	NA	NA	NA
FOXR1	NA	NA	NA	NA	NA
FOXRED1	NA	NA	NA	NA	NA
FOXRED2	NA	NA	NA	NA	NA
FPGT-TNNI3K	NA	NA	NA	NA	NA
FPR1	NA	NA	NA	NA	NA
FPR2	NA	NA	NA	NA	NA
FPR3	NA	NA	NA	NA	NA
FRAS1	NA	NA	NA	NA	NA
FRAT1	NA	NA	NA	NA	NA
FRAT2	NA	NA	NA	NA	NA
FREM1	NA	NA	NA	NA	NA
FREM2	NA	NA	NA	NA	NA
FREM3	NA	NA	NA	NA	NA
FRK	0	NA	NA	NA	NA
FRMD1	NA	NA	NA	NA	NA
FRMD3	NA	NA	NA	NA	NA
FRMD4A	NA	NA	NA	NA	NA
FRMD4B	NA	NA	NA	NA	NA
FRMD5	NA	NA	NA	NA	NA
FRMD6	NA	NA	NA	NA	NA
FRMD6-AS2	NA	NA	NA	NA	NA
FRMD8	NA	NA	NA	NA	NA
FRMPD1	NA	NA	NA	NA	NA
FRMPD2	NA	NA	NA	NA	NA
FRRS1	NA	NA	NA	NA	NA
FRS2	NA	NA	NA	NA	NA
FRS3	NA	NA	NA	NA	NA
FRY	NA	NA	NA	NA	NA
FRYL	NA	NA	NA	NA	NA
FRZB	NA	NA	NA	NA	NA
FSCB	NA	NA	NA	NA	NA
FSCN1	NA	NA	NA	NA	NA
FSCN3	NA	NA	NA	NA	NA
FSHB	NA	NA	NA	NA	NA
FSHR	NA	NA	NA	NA	NA
FSIP2	NA	NA	NA	NA	NA
FST	NA	NA	NA	NA	NA
FSTL1	NA	NA	NA	NA	NA
FSTL4	NA	NA	NA	NA	NA
FSTL5	NA	NA	NA	NA	NA
FTLP10	NA	NA	NA	NA	NA
FTO	NA	NA	NA	NA	NA
FUBP1	0	NA	NA	NA	NA
FUBP3	NA	NA	NA	NA	NA
FUCA1	NA	NA	NA	NA	NA
FUNDC2P2	NA	NA	NA	NA	NA
FUOM	NA	NA	NA	NA	NA
FURIN	0	NA	NA	NA	NA
FUT10	NA	NA	NA	NA	NA
FUT2	NA	NA	NA	NA	NA
FUT3	NA	NA	NA	NA	NA
FUT4	NA	NA	NA	NA	NA
FUT5	NA	NA	NA	NA	NA
FUT6	NA	NA	NA	NA	NA
FUT8	NA	NA	NA	NA	NA
FUT9	NA	NA	NA	NA	NA
FW312330	NA	NA	NA	NA	NA
FW340097	NA	NA	NA	NA	NA
FXR1	NA	NA	NA	NA	NA
FXR2	NA	NA	NA	NA	NA
FXYD3	NA	NA	NA	NA	NA
FXYD5	NA	NA	NA	NA	NA
FYB	NA	NA	NA	NA	NA
FYN	0	NA	NA	NA	NA
FZD1	NA	NA	NA	NA	NA
FZD10	NA	NA	NA	NA	NA
FZD10-AS1	NA	NA	NA	NA	NA
FZD2	NA	NA	NA	NA	NA
FZD3	NA	NA	NA	NA	NA
FZD7	NA	NA	NA	NA	NA
FZD8	NA	NA	NA	NA	NA
FZR1	NA	NA	NA	NA	NA
G2E3	NA	NA	NA	NA	NA
G3BP1	NA	NA	NA	NA	NA
G3BP2	NA	NA	NA	NA	NA
G6PC2	NA	NA	NA	NA	NA
GAA	NA	NA	NA	NA	NA
GAB2	NA	NA	NA	NA	NA
GAB4	NA	NA	NA	NA	NA
GABARAPL1	NA	NA	NA	NA	NA
GABBR1	2	5	2	NA	NA
GABBR2	NA	NA	NA	NA	NA
GABPA	NA	NA	NA	NA	NA
GABRA1	NA	NA	NA	NA	NA
GABRA5	NA	NA	NA	NA	NA
GABRA6	NA	NA	NA	NA	NA
GABRB1	NA	NA	NA	NA	NA
GABRB2	NA	NA	NA	NA	NA
GABRB3	NA	NA	NA	NA	NA
GABRG1	NA	NA	NA	NA	NA
GABRG2	NA	NA	NA	NA	NA
GABRG3	NA	NA	NA	NA	NA
GABRP	NA	NA	NA	NA	NA
GABRR1	NA	NA	NA	NA	NA
GABRR2	NA	NA	NA	NA	NA
GABRR3	NA	NA	NA	NA	NA
GAD1	NA	NA	NA	NA	NA
GAD2	NA	NA	NA	NA	NA
GADD45G	NA	NA	NA	NA	NA
GADD45GIP1	NA	NA	NA	NA	NA
GADL1	NA	NA	NA	NA	NA
GALC	NA	NA	NA	NA	NA
GALK2	NA	NA	NA	NA	NA
GALM	NA	NA	NA	NA	NA
GALNS	NA	NA	NA	NA	NA
GALNT1	NA	NA	NA	NA	NA
GALNT10	NA	NA	NA	NA	NA
GALNT13	NA	NA	NA	NA	NA
GALNT14	NA	NA	NA	NA	NA
GALNT15	NA	NA	NA	NA	NA
GALNT16	NA	NA	NA	NA	NA
GALNT18	NA	NA	NA	NA	NA
GALNT2	NA	NA	NA	NA	NA
GALNTL6	NA	NA	NA	NA	NA
GALP	NA	NA	NA	NA	NA
GALR1	NA	NA	NA	NA	NA
GANAB	NA	NA	NA	NA	NA
GANC	NA	NA	NA	NA	NA
GAPDH	NA	NA	NA	NA	NA
GAPDHP29	NA	NA	NA	NA	NA
GAREM	NA	NA	NA	NA	NA
GART	NA	NA	NA	NA	NA
GAS2L2	NA	NA	NA	NA	NA
GAS2L3	NA	NA	NA	NA	NA
GAS5	NA	NA	NA	NA	NA
GAS7	NA	NA	NA	NA	NA
GATA2	2	5	2	NA	NA
GATA3	NA	NA	NA	NA	NA
GATS	NA	NA	NA	NA	NA
GATSL3	NA	NA	NA	NA	NA
GBA3	NA	NA	NA	NA	NA
GBE1	NA	NA	NA	NA	NA
GBF1	NA	NA	NA	NA	NA
GBX2	NA	NA	NA	NA	NA
GC	NA	NA	NA	NA	NA
GCA	NA	NA	NA	NA	NA
GCC1	NA	NA	NA	NA	NA
GCFC2	NA	NA	NA	NA	NA
GCH1	0	NA	NA	NA	NA
GCK	1	NA	NA	1	NA
GCLC	NA	NA	NA	NA	NA
GCM1	NA	NA	NA	NA	NA
GCNT1	NA	NA	NA	NA	NA
GCNT2	NA	NA	NA	NA	NA
GCNT7	NA	NA	NA	NA	NA
GCOM1	NA	NA	NA	NA	NA
GCSAML	NA	NA	NA	NA	NA
GCSAML-AS1	NA	NA	NA	NA	NA
GDA	NA	NA	NA	NA	NA
GDF11	NA	NA	NA	NA	NA
GDF2	1	NA	NA	NA	NA
GDF3	NA	NA	NA	NA	NA
GDF5	NA	NA	NA	NA	NA
GDF5OS	NA	NA	NA	NA	NA
GDF6	NA	NA	NA	NA	NA
GDF7	NA	NA	NA	NA	NA
GDI2	NA	NA	NA	NA	NA
GDNF	NA	NA	NA	NA	NA
GDNF-AS1	NA	NA	NA	NA	NA
GDPD5	NA	NA	NA	NA	NA
GEM	NA	NA	NA	NA	NA
GEMIN5	NA	NA	NA	NA	NA
GEMIN6	NA	NA	NA	NA	NA
GEN1	NA	NA	NA	NA	NA
GFI1	NA	NA	NA	NA	NA
GFM1	NA	NA	NA	NA	NA
GFM2	NA	NA	NA	NA	NA
GFOD1	NA	NA	NA	NA	NA
GFPT2	NA	NA	NA	NA	NA
GFRA1	NA	NA	NA	NA	NA
GFRA2	NA	NA	NA	NA	NA
GFRA3	NA	NA	NA	NA	NA
GFRAL	NA	NA	NA	NA	NA
GGA2	NA	NA	NA	NA	NA
GGACT	NA	NA	NA	NA	NA
GGH	NA	NA	NA	NA	NA
GGN	NA	NA	NA	NA	NA
GGNBP2	NA	NA	NA	NA	NA
GGT1	NA	NA	NA	NA	NA
GGT5	NA	NA	NA	NA	NA
GGT6	NA	NA	NA	NA	NA
GGTA1P	NA	NA	NA	NA	NA
GGTLC1	NA	NA	NA	NA	NA
GHITM	NA	NA	NA	NA	NA
GHR	NA	NA	NA	NA	NA
GHRH	NA	NA	NA	NA	NA
GHRLOS	NA	NA	NA	NA	NA
GIGYF2	NA	NA	NA	NA	NA
GIMAP4	NA	NA	NA	NA	NA
GIMD1	NA	NA	NA	NA	NA
GIN1	NA	NA	NA	NA	NA
GINS1	NA	NA	NA	NA	NA
GINS4	NA	NA	NA	NA	NA
GIP	NA	NA	NA	NA	NA
GIPC1	NA	NA	NA	NA	NA
GIPC2	NA	NA	NA	NA	NA
GIPR	2	5	2	NA	NA
GIT1	NA	NA	NA	NA	NA
GIT2	NA	NA	NA	NA	NA
GJA1	3	NA	NA	NA	NA
GJA10	NA	NA	NA	NA	NA
GJA3	NA	NA	NA	NA	NA
GJA4	NA	NA	NA	NA	NA
GJA5	NA	NA	NA	NA	NA
GJA8	NA	NA	NA	NA	NA
GJA9-MYCBP	NA	NA	NA	NA	NA
GJB2	NA	NA	NA	NA	NA
GJB3	NA	NA	NA	NA	NA
GJB6	NA	NA	NA	NA	NA
GJB7	NA	NA	NA	NA	NA
GJD2	NA	NA	NA	NA	NA
GJD4	NA	NA	NA	NA	NA
GK2	NA	NA	NA	NA	NA
GK5	NA	NA	NA	NA	NA
GLB1	NA	NA	NA	NA	NA
GLB1L2	NA	NA	NA	NA	NA
GLB1L3	NA	NA	NA	NA	NA
GLCCI1	NA	NA	NA	NA	NA
GLCE	NA	NA	NA	NA	NA
GLDC	NA	NA	NA	NA	NA
GLDN	NA	NA	NA	NA	NA
GLE1	NA	NA	NA	NA	NA
GLI3	NA	NA	NA	NA	NA
GLIPR1	NA	NA	NA	NA	NA
GLIPR1L2	NA	NA	NA	NA	NA
GLIS1	NA	NA	NA	NA	NA
GLIS3	NA	NA	NA	NA	NA
GLO1	NA	NA	NA	NA	NA
GLOD4	NA	NA	NA	NA	NA
GLP2R	NA	NA	NA	NA	NA
GLRA1	NA	NA	NA	NA	NA
GLRA3	NA	NA	NA	NA	NA
GLRX	NA	NA	NA	NA	NA
GLRX2	NA	NA	NA	NA	NA
GLRX3	NA	NA	NA	NA	NA
GLRX5	NA	NA	NA	NA	NA
GLT1D1	NA	NA	NA	NA	NA
GLT6D1	NA	NA	NA	NA	NA
GLT8D2	NA	NA	NA	NA	NA
GLTP	NA	NA	NA	NA	NA
GLTPD1	NA	NA	NA	NA	NA
GLTPD2	NA	NA	NA	NA	NA
GLTSCR1	NA	NA	NA	NA	NA
GLTSCR2	NA	NA	NA	NA	NA
GLUL	NA	NA	NA	NA	NA
GLYAT	0	NA	NA	NA	NA
GLYATL3	NA	NA	NA	NA	NA
GLYCAM1	NA	NA	NA	NA	NA
GM140	NA	NA	NA	NA	NA
GM2A	NA	NA	NA	NA	NA
GMCL1	NA	NA	NA	NA	NA
GMCL1P1	NA	NA	NA	NA	NA
GMDS	0	NA	NA	NA	NA
GML	NA	NA	NA	NA	NA
GMNC	NA	NA	NA	NA	NA
GMNN	NA	NA	NA	NA	NA
GMPPA	NA	NA	NA	NA	NA
GMPR	NA	NA	NA	NA	NA
GMPS	NA	NA	NA	NA	NA
GNA13	NA	NA	NA	NA	NA
GNA14	NA	NA	NA	NA	NA
GNA15	NA	NA	NA	NA	NA
GNAI1	NA	NA	NA	NA	NA
GNAI3	NA	NA	NA	NA	NA
GNAL	NA	NA	NA	NA	NA
GNAO1	NA	NA	NA	NA	NA
GNAQ	NA	NA	NA	NA	NA
GNAS	2	4	2	NA	NA
GNAT3	NA	NA	NA	NA	NA
GNAZ	NA	NA	NA	NA	NA
GNB1	NA	NA	NA	NA	NA
GNB2L1	NA	NA	NA	NA	NA
